seller_id,orders_count,items_sold,gross_revenue,delivered_orders,on_time_deliveries,seller_id,avg_review_score
7dea6f73af847b42cc3985bd620f994d,2,2,324.00,2,2,7dea6f73af847b42cc3985bd620f994d,4.00
7e959205cebc10adefcb331f934238a4,2,2,513.90,0,0,7e959205cebc10adefcb331f934238a4,1.00
7f02656561b680def9986c0795a8a080,2,2,84.00,1,1,7f02656561b680def9986c0795a8a080,3.00
8132b9bd16876e1b0f8808d43825dd48,2,3,727.90,1,1,8132b9bd16876e1b0f8808d43825dd48,2.33
81ed90f07c0bacb7594940ba2ef676aa,2,2,223.90,2,2,81ed90f07c0bacb7594940ba2ef676aa,4.50
830379336fad8c6f3b15a4a3ddb5c66e,2,4,268.00,4,4,830379336fad8c6f3b15a4a3ddb5c66e,4.50
83c8aafbefb034674a70de0eac5b8954,2,2,134.90,2,2,83c8aafbefb034674a70de0eac5b8954,5.00
83d7070a0b9a8b4625fa8682b819fabb,2,2,694.77,0,0,83d7070a0b9a8b4625fa8682b819fabb,1.00
84c945f15571830c1a91a33978e94009,2,2,51.98,2,2,84c945f15571830c1a91a33978e94009,4.50
84deb808079d1be601c209c1e771b1cc,2,2,34.93,2,2,84deb808079d1be601c209c1e771b1cc,5.00
85e7c62c1d6ea078c3897424f867a7c8,2,2,60.00,2,2,85e7c62c1d6ea078c3897424f867a7c8,4.50
85ecf03781da592876b7844acc1b729f,2,2,251.00,2,1,85ecf03781da592876b7844acc1b729f,4.50
88ef59b51bdaa941d10a853429f2b6ce,2,2,252.90,2,2,88ef59b51bdaa941d10a853429f2b6ce,2.00
89757206b887aed36f3e18d858460fea,2,2,120.50,2,2,89757206b887aed36f3e18d858460fea,5.00
89d9a386b0b6e5fc8403071b03f7206a,2,5,167.00,5,5,89d9a386b0b6e5fc8403071b03f7206a,3.40
89dda63a3c907c468ec88c310ed91213,2,2,734.99,1,1,89dda63a3c907c468ec88c310ed91213,3.00
8a1ff5c35f6595a73fef4c7b96e4908a,2,2,1598.00,2,2,8a1ff5c35f6595a73fef4c7b96e4908a,5.00
8a207b6080964f3c1fc9d35bd6096ba4,2,3,553.70,3,2,8a207b6080964f3c1fc9d35bd6096ba4,5.00
8a8835a43bda99fd37310ad76c457510,2,3,224.34,3,3,8a8835a43bda99fd37310ad76c457510,4.33
8c351ed7c326c62123318f4f3246e906,2,2,114.90,2,2,8c351ed7c326c62123318f4f3246e906,5.00
8c91bfea4263b8fba54081460693e2a1,2,2,739.00,2,2,8c91bfea4263b8fba54081460693e2a1,5.00
8c9348f33ae3dada25c99c99ade2af78,2,2,312.99,2,2,8c9348f33ae3dada25c99c99ade2af78,5.00
8cb7c5ddf41f4d506eba76e9a4702a25,2,2,138.00,1,1,8cb7c5ddf41f4d506eba76e9a4702a25,3.00
8ccf3cf69651cc1d8a02c8bfaf3b8568,2,2,250.00,2,1,8ccf3cf69651cc1d8a02c8bfaf3b8568,3.50
8cf21434553b02cbd37c0bbd07e041b0,2,2,94.98,1,1,8cf21434553b02cbd37c0bbd07e041b0,2.50
8def3db7f272735afb2ecd03aeca09a7,2,2,196.00,2,2,8def3db7f272735afb2ecd03aeca09a7,5.00
8e29d051f810eb22959ede205b462b9f,2,2,599.80,2,1,8e29d051f810eb22959ede205b462b9f,4.00
8e4f041ff58e7845456d3482524014b3,2,2,133.80,2,1,8e4f041ff58e7845456d3482524014b3,3.00
8ea394aed8138685abe1eb9f25e1021d,2,2,1340.00,2,2,8ea394aed8138685abe1eb9f25e1021d,4.00
8eb88b0acb3f90a717ad659221471fa7,2,2,119.80,2,2,8eb88b0acb3f90a717ad659221471fa7,4.50
8f0fbe2cd4d472157dc1cdef6edecaa9,2,2,71.88,2,2,8f0fbe2cd4d472157dc1cdef6edecaa9,3.00
8ff38bc3969e67c36c48343a07090f66,2,8,3472.00,8,8,8ff38bc3969e67c36c48343a07090f66,2.50
90b57083da5d803237da74daec6dcb2b,2,2,206.90,2,2,90b57083da5d803237da74daec6dcb2b,5.00
910a922b426b7ff95eaee129ad6c0e1f,2,2,119.80,2,2,910a922b426b7ff95eaee129ad6c0e1f,5.00
918f6fbcf3ab724d805867303e593a1b,2,3,79.70,3,3,918f6fbcf3ab724d805867303e593a1b,4.33
933446e9a59dece7ae9175103820ca8f,2,3,381.39,1,1,933446e9a59dece7ae9175103820ca8f,2.33
9535a841eecebed61a9fb1ac1cbb5597,2,2,784.90,2,2,9535a841eecebed61a9fb1ac1cbb5597,3.00
9558aa23f77a9e0a0eca83540999f43b,2,2,125.70,1,1,9558aa23f77a9e0a0eca83540999f43b,3.00
968ee78631915a63fef426d6733d7422,2,2,450.00,2,2,968ee78631915a63fef426d6733d7422,3.00
96e5dc09087bad639b4ee193104ec2e5,2,2,101.90,2,2,96e5dc09087bad639b4ee193104ec2e5,4.50
98dddbc4601dd4443ca174359b237166,2,2,158.00,2,2,98dddbc4601dd4443ca174359b237166,5.00
98e164d549402270247f3c96a1a158ef,2,2,162.70,2,2,98e164d549402270247f3c96a1a158ef,2.50
9996ae921c50e8dff411ac69c0b4bb8b,2,3,29.70,3,3,9996ae921c50e8dff411ac69c0b4bb8b,2.33
999f6d9a1c7c81f43be44c6b7d076210,2,2,28.00,2,2,999f6d9a1c7c81f43be44c6b7d076210,4.50
99cd94252748d2bdde08e17858233602,2,2,159.80,2,2,99cd94252748d2bdde08e17858233602,4.50
9b1050e85becf3ae99c1cf4934c9bc5d,2,2,85.14,0,0,9b1050e85becf3ae99c1cf4934c9bc5d,2.50
9b1ab052f5fca308ba743ac789ebb2e1,2,2,294.09,2,2,9b1ab052f5fca308ba743ac789ebb2e1,4.00
9b1f656ca3060f8af17a50d8a024b533,2,2,41.00,2,1,9b1f656ca3060f8af17a50d8a024b533,5.00
9b76ad3d04236f76bc71c59470305e13,2,3,394.70,3,3,9b76ad3d04236f76bc71c59470305e13,5.00
9bade61a92bed55a25d2b67b9f4ed739,2,3,117.68,3,3,9bade61a92bed55a25d2b67b9f4ed739,2.33
9c4d31c7e46ab03a43fc06e3142afd4e,2,2,1218.90,2,2,9c4d31c7e46ab03a43fc06e3142afd4e,4.50
9d213f303afae4983637247556438ede,2,3,47.70,3,3,9d213f303afae4983637247556438ede,5.00
9dd459b29a14bf89d47183cf2cd0e4c7,2,2,180.00,2,1,9dd459b29a14bf89d47183cf2cd0e4c7,5.00
9e17b9d64683aebcbb9ee362d06463b4,2,3,98.70,0,0,9e17b9d64683aebcbb9ee362d06463b4,1.00
9e7c5f4d7770eab65738cca38f9efccf,2,2,184.80,2,2,9e7c5f4d7770eab65738cca38f9efccf,3.50
9f56a7a649097b166d8ed286ad86a15c,2,2,27.98,0,0,9f56a7a649097b166d8ed286ad86a15c,1.00
a0e19590a0923cdd0614ea9427713ced,2,7,258.30,0,0,a0e19590a0923cdd0614ea9427713ced,1.00
a11a0e0ca67423425691db355cff69b0,2,2,448.90,2,1,a11a0e0ca67423425691db355cff69b0,5.00
a154d7316f158bb42e6fa18bbe3afd3a,2,2,139.80,2,1,a154d7316f158bb42e6fa18bbe3afd3a,3.00
a20d8058c866dbaeca014d2cd20ac62e,2,2,1194.00,2,1,a20d8058c866dbaeca014d2cd20ac62e,5.00
a247197e2e9c19a6a53a6888cb8b660f,2,2,798.00,0,0,a247197e2e9c19a6a53a6888cb8b660f,1.00
a2a41aedb70551d4a85aa04dc2fced48,2,2,52.79,2,2,a2a41aedb70551d4a85aa04dc2fced48,4.00
a2e85714b56b1cb6bb24a9a6e6cad36f,2,3,339.70,0,0,a2e85714b56b1cb6bb24a9a6e6cad36f,1.00
a3b0df0065e264a91b7bbf5f844af5cd,2,2,186.69,2,2,a3b0df0065e264a91b7bbf5f844af5cd,5.00
a45314082d50d578a4721c9787ce09ab,2,2,424.90,2,2,a45314082d50d578a4721c9787ce09ab,5.00
a4e634166243bbb3a13fa584463fa468,2,2,155.55,0,0,a4e634166243bbb3a13fa584463fa468,2.00
a513150f33f99a06569e9cd5c4bb889b,2,2,677.00,2,2,a513150f33f99a06569e9cd5c4bb889b,4.33
a5ff20ff766e7f50bd5066f33da14413,2,4,66.59,4,4,a5ff20ff766e7f50bd5066f33da14413,3.00
a70e9066dbfd10b6b97a3f54a1356762,2,4,1716.00,4,4,a70e9066dbfd10b6b97a3f54a1356762,5.00
a7b7354cc588f7566a848bcbb1ce3d96,2,2,79.80,2,2,a7b7354cc588f7566a848bcbb1ce3d96,4.00
a7d0f8dd44f57ef6de7f7f02e3d82630,2,2,73.79,2,2,a7d0f8dd44f57ef6de7f7f02e3d82630,4.50
a7dc4098e4da6e41b426269d12ae7e91,2,3,518.00,3,3,a7dc4098e4da6e41b426269d12ae7e91,3.67
a81466620e46a6970b22ef40379fdfc9,2,2,321.80,2,2,a81466620e46a6970b22ef40379fdfc9,5.00
a89e143d5211473ae18db9577ee34b64,2,2,140.00,1,1,a89e143d5211473ae18db9577ee34b64,3.00
aa17b35ce4de7b565be3249ba838944f,2,2,79.80,2,2,aa17b35ce4de7b565be3249ba838944f,4.50
aae5953b9edddf14749c0d65d60eb4b9,2,2,173.00,2,2,aae5953b9edddf14749c0d65d60eb4b9,5.00
ab75b89cc49c9ab3160d0c91565a442a,2,2,37.98,1,1,ab75b89cc49c9ab3160d0c91565a442a,1.50
abe021b01ba992245271b9aa422032df,2,2,6720.00,2,2,abe021b01ba992245271b9aa422032df,3.50
b05b432bf68945d4d9783f9e3ca29ee8,2,2,224.80,2,2,b05b432bf68945d4d9783f9e3ca29ee8,4.50
b12cfd255810394b60caef18ae163547,2,2,560.00,2,2,b12cfd255810394b60caef18ae163547,4.50
b26741d31a563d769b4af0465ab20c56,2,2,648.00,2,2,b26741d31a563d769b4af0465ab20c56,4.00
b416191c9813d821a295cfabafff4161,2,2,117.80,2,2,b416191c9813d821a295cfabafff4161,2.50
b452cb0ae35044c4a53179c39f49fb06,2,2,63.70,2,2,b452cb0ae35044c4a53179c39f49fb06,4.00
b5bb2b985208834bd5bd86c7a402bbad,2,2,621.06,2,2,b5bb2b985208834bd5bd86c7a402bbad,5.00
b77a27b1864483e721dc831d5ba4afa0,2,2,41.80,1,1,b77a27b1864483e721dc831d5ba4afa0,3.50
b7ba853e9551f4558440881fd3e5c815,2,2,376.80,1,1,b7ba853e9551f4558440881fd3e5c815,1.00
b7d5b4b87af9d42b601865d3f3810bff,2,2,1049.00,1,1,b7d5b4b87af9d42b601865d3f3810bff,2.00
b8d890108a7a80e4f5d59eea9f362438,2,3,89.70,3,2,b8d890108a7a80e4f5d59eea9f362438,3.33
b906dd0e57f282c7089171b6ed07982e,2,2,175.00,2,2,b906dd0e57f282c7089171b6ed07982e,4.00
b9ec22de23f18567de0e09d776ca0309,2,2,341.98,2,2,b9ec22de23f18567de0e09d776ca0309,5.00
ba89796db68db180bd389de96b2ff3b6,2,2,309.80,2,2,ba89796db68db180bd389de96b2ff3b6,5.00
bb3dca718920a4d7ec3cc9ffb025108b,2,3,108.00,3,3,bb3dca718920a4d7ec3cc9ffb025108b,2.33
bb5d956dece964a06c12bceb66b923ae,2,2,1278.36,2,2,bb5d956dece964a06c12bceb66b923ae,5.00
bb7ad8a45c027be8ab075b8e465f8ca0,2,2,19.98,2,2,bb7ad8a45c027be8ab075b8e465f8ca0,5.00
bbd3acfe6de99892e73940d3fdceaf68,2,2,69.00,2,2,bbd3acfe6de99892e73940d3fdceaf68,3.00
bbe87dce25ba8b38bb61cc7210a3f10b,2,2,287.00,2,2,bbe87dce25ba8b38bb61cc7210a3f10b,5.00
bc39d8938f90a3a2b98193723ed59774,2,2,306.80,2,2,bc39d8938f90a3a2b98193723ed59774,4.00
be1e9e378700cecaa4ebf71433d7915c,2,2,119.89,2,0,be1e9e378700cecaa4ebf71433d7915c,3.00
bec568278124768c474ee90971ca94d1,2,2,219.90,2,2,bec568278124768c474ee90971ca94d1,4.50
bede56095ba33c42038fb85f707b8a42,2,2,3973.90,2,2,bede56095ba33c42038fb85f707b8a42,4.50
bee36b4f9a2b9fdcaff6ec05df202ed0,2,2,33.80,1,1,bee36b4f9a2b9fdcaff6ec05df202ed0,3.00
bf0045791395e66460eb04749c68672a,2,2,119.80,2,2,bf0045791395e66460eb04749c68672a,4.00
c004e5ea15737026cecaee0447e00b75,2,2,4700.00,1,0,c004e5ea15737026cecaee0447e00b75,1.00
c13fb473e7cb8b83ccd543c094df0608,2,2,54.80,2,2,c13fb473e7cb8b83ccd543c094df0608,3.50
c1552b1dab6e6f760950368ae61fb600,2,2,53.80,2,2,c1552b1dab6e6f760950368ae61fb600,2.50
c1f12f926d0ba950578b4fa41115cbb6,2,4,479.60,4,3,c1f12f926d0ba950578b4fa41115cbb6,4.50
c286ec035ee04ba81c97508f0b5df544,2,2,493.00,1,1,c286ec035ee04ba81c97508f0b5df544,2.50
c2bda99904207edd1834f03e0022b007,2,2,79.80,1,1,c2bda99904207edd1834f03e0022b007,2.50
c3251e13f1bbda6c74e37c160f991e19,2,2,437.80,2,2,c3251e13f1bbda6c74e37c160f991e19,5.00
c353f8fc0ce8344999f17d578eb69a5e,2,2,175.98,2,2,c353f8fc0ce8344999f17d578eb69a5e,5.00
c398bc00a606d33758afd91f4e64fd15,2,2,150.00,2,2,c398bc00a606d33758afd91f4e64fd15,4.50
c3ee2331a724e6fc02c4b698b57a73f3,2,3,1347.00,3,3,c3ee2331a724e6fc02c4b698b57a73f3,3.00
c4b911d06343b21dd906651f8101cb49,2,2,90.98,0,0,c4b911d06343b21dd906651f8101cb49,1.00
c6381b1321d7d97717a5bb4ed5b77882,2,3,66.00,3,3,c6381b1321d7d97717a5bb4ed5b77882,3.67
c76d418370990614e89e956c7a7567d9,2,2,305.24,2,2,c76d418370990614e89e956c7a7567d9,3.50
c7c7b2682c648339a0e9846bb1023a39,2,3,168.00,3,3,c7c7b2682c648339a0e9846bb1023a39,4.67
c8025364abeecb115431bf95c11a747f,2,2,928.00,2,1,c8025364abeecb115431bf95c11a747f,4.50
cac4e0bc1a3269fa2b6ea5e763f6115b,2,3,57.88,3,3,cac4e0bc1a3269fa2b6ea5e763f6115b,5.00
cad9969167c09b48ae6f1d123f7fa68d,2,2,43.20,1,1,cad9969167c09b48ae6f1d123f7fa68d,3.00
cb0b3bcf14e0a709df412a99424a59d7,2,2,460.00,2,2,cb0b3bcf14e0a709df412a99424a59d7,4.50
cb32766839f443db85c82a43c4a6c19e,2,2,234.00,2,2,cb32766839f443db85c82a43c4a6c19e,3.00
cbbd5ae8f53de5f5097cd8217b529e24,2,2,351.80,1,1,cbbd5ae8f53de5f5097cd8217b529e24,2.50
cc80e2f693fa6e2408f47ccf62413fc1,2,2,420.00,2,2,cc80e2f693fa6e2408f47ccf62413fc1,4.00
d26aa40b90272d4843d63be7c1462c8d,2,2,152.90,2,2,d26aa40b90272d4843d63be7c1462c8d,4.50
d2df77822373f19934e87694d8640767,2,2,155.90,2,2,d2df77822373f19934e87694d8640767,3.00
d3891911c2feae53c52fea2bd14054e5,2,2,141.00,2,2,d3891911c2feae53c52fea2bd14054e5,5.00
d4a5e99e0dd915df64ba55a7fbd583fd,2,6,65.15,6,6,d4a5e99e0dd915df64ba55a7fbd583fd,1.67
d52cbce9845184537284a23c3bc3da0e,2,4,75.00,4,4,d52cbce9845184537284a23c3bc3da0e,5.00
d58d521f3789def2e7a22715e0badd93,2,2,65.98,2,2,d58d521f3789def2e7a22715e0badd93,3.50
d63c73efd41eb002280e7ec831424edb,2,2,5598.00,2,2,d63c73efd41eb002280e7ec831424edb,4.00
d65f31d2413268e671989503f6cf9993,2,3,488.80,0,0,d65f31d2413268e671989503f6cf9993,1.00
d6cd01c59123df02fc226eadbadb5f89,2,3,244.90,1,1,d6cd01c59123df02fc226eadbadb5f89,2.33
d7ab82074b5f1dfba46db123df101bff,2,3,38.67,3,3,d7ab82074b5f1dfba46db123df101bff,4.33
d8dd176509baa37f359644d082bf7f7b,2,2,198.00,2,0,d8dd176509baa37f359644d082bf7f7b,1.50
da20530872245d6cd9d2f5725613c430,2,3,314.96,3,3,da20530872245d6cd9d2f5725613c430,4.67
dd39ad39b5d3df33037e141c72497ba6,2,2,135.80,2,2,dd39ad39b5d3df33037e141c72497ba6,5.00
dd58ee93286b0821565574c570e9e1dc,2,2,2948.00,2,2,dd58ee93286b0821565574c570e9e1dc,5.00
dd8a29ce82d5c705ba932d81494600a5,2,2,205.75,2,2,dd8a29ce82d5c705ba932d81494600a5,3.50
dedcab67899479e4ea5dcc4eba47f587,2,2,84.00,2,2,dedcab67899479e4ea5dcc4eba47f587,4.50
dff87e4de60c9736ce8df835951b09bc,2,2,998.00,0,0,dff87e4de60c9736ce8df835951b09bc,2.50
e0487761face83d64fcada2408959a36,2,2,49.25,2,2,e0487761face83d64fcada2408959a36,4.50
e0a3c37054ade6478d923a6efc10f308,2,2,219.80,2,2,e0a3c37054ade6478d923a6efc10f308,5.00
e4253cef933647000a82ff39c67b7bde,2,2,68.00,0,0,e4253cef933647000a82ff39c67b7bde,2.00
e4f121bf6ef8b9a1d4d3e65dd0473fab,2,2,70.00,2,1,e4f121bf6ef8b9a1d4d3e65dd0473fab,3.00
e503f22be6a4f456d9851920a5d9c670,2,2,198.90,2,2,e503f22be6a4f456d9851920a5d9c670,4.00
e546117ed9cafbc40239c0c78635c584,2,2,456.00,2,2,e546117ed9cafbc40239c0c78635c584,4.50
e560e4022d8f7aebf155db95946c5c0f,2,2,780.00,2,2,e560e4022d8f7aebf155db95946c5c0f,5.00
e5cbe890e679490127e9a390b46bbd20,2,2,908.99,2,2,e5cbe890e679490127e9a390b46bbd20,4.50
e83e93b71371817b11d78a63ff156aee,2,3,286.00,3,3,e83e93b71371817b11d78a63ff156aee,4.67
e88165a185134e13fdfc85d4fa654db8,2,2,108.00,2,1,e88165a185134e13fdfc85d4fa654db8,3.00
e88f7a2995ba184710d339c5c4bf2e30,2,2,251.60,2,2,e88f7a2995ba184710d339c5c4bf2e30,5.00
e94b64dc6979b302a5a5be1662c83bb6,2,2,306.89,2,2,e94b64dc6979b302a5a5be1662c83bb6,5.00
ea846a0e7ad98a741783e886d89dfa44,2,3,137.00,3,3,ea846a0e7ad98a741783e886d89dfa44,5.00
eb4a59a06b3948e851a7d7a830bcbc42,2,2,64.00,1,1,eb4a59a06b3948e851a7d7a830bcbc42,3.00
eb9cd5b35d95206585e2185318cb5c61,2,3,550.00,3,2,eb9cd5b35d95206585e2185318cb5c61,2.33
ec5c1d94df153d473b37f880977ae58e,2,3,199.67,3,3,ec5c1d94df153d473b37f880977ae58e,1.67
ec8463980a4e0ea9f8517aea1ed0c419,2,8,239.20,8,2,ec8463980a4e0ea9f8517aea1ed0c419,5.00
ed49da7cadefc454d6a67de249eab240,2,2,43.00,1,1,ed49da7cadefc454d6a67de249eab240,3.00
ee2fbacc2fc3794e656cc4d933d59ce7,2,3,464.97,3,3,ee2fbacc2fc3794e656cc4d933d59ce7,4.33
f0ec78809fe0bc3edb11c9fe5b97b059,2,2,62.60,2,2,f0ec78809fe0bc3edb11c9fe5b97b059,4.00
f1198c871e0171278b63f40d112caeec,2,2,475.80,2,2,f1198c871e0171278b63f40d112caeec,4.50
f18112da765e0971ca5d510dec322bdd,2,2,327.80,2,2,f18112da765e0971ca5d510dec322bdd,4.00
f1ce5fdecd64935c28b9ff932751d0dc,2,2,158.00,2,2,f1ce5fdecd64935c28b9ff932751d0dc,4.50
f266295f49a28eee21f413e0cbb0521d,2,2,149.80,2,2,f266295f49a28eee21f413e0cbb0521d,4.50
f356c348fbc8df6a882823e21f5ce8b7,2,2,195.18,2,2,f356c348fbc8df6a882823e21f5ce8b7,2.50
f3975e8a41157005d4bcbb358678cd9b,2,2,178.80,2,2,f3975e8a41157005d4bcbb358678cd9b,5.00
f410c8873029fcc3809b9df6d0b28914,2,2,289.80,2,2,f410c8873029fcc3809b9df6d0b28914,5.00
f5403d3f50089112c4eed37928b7f622,2,2,190.80,0,0,f5403d3f50089112c4eed37928b7f622,1.00
f543ba3c973276f519d89d59bd46cead,2,2,258.00,0,0,f543ba3c973276f519d89d59bd46cead,2.33
f664f98bfda2eaf266a23ff144e7a872,2,2,153.99,2,2,f664f98bfda2eaf266a23ff144e7a872,3.00
f682e0f848abafc6f41e0d4e868c66ef,2,2,269.98,2,1,f682e0f848abafc6f41e0d4e868c66ef,3.50
f7315bb81aea4ddca2d39e249a801c98,2,2,379.80,2,1,f7315bb81aea4ddca2d39e249a801c98,4.50
f8e2c1b59cd4225a3e4fd0d013a76b93,2,3,219.80,3,3,f8e2c1b59cd4225a3e4fd0d013a76b93,5.00
f9bbdd976532d50b7816d285a22bd01e,2,2,268.00,2,1,f9bbdd976532d50b7816d285a22bd01e,5.00
f9eedec3129e8cc6b6429c42d0808c5b,2,2,789.80,2,2,f9eedec3129e8cc6b6429c42d0808c5b,4.50
f9f68daa2af419d38f745478bcb3da1a,2,2,22.40,1,1,f9f68daa2af419d38f745478bcb3da1a,3.00
fb8904a8ea99f8831b64ce27db2c1765,2,2,278.00,2,1,fb8904a8ea99f8831b64ce27db2c1765,4.50
fc5a0d7a310a7a41abf86a458585ff2b,2,2,162.80,1,1,fc5a0d7a310a7a41abf86a458585ff2b,2.50
fd312b6bf05efac6c3772d5b52205d8a,2,4,118.70,4,4,fd312b6bf05efac6c3772d5b52205d8a,5.00
fedf2c1386e137f296b3bbf3b635e69d,2,5,131.74,5,5,fedf2c1386e137f296b3bbf3b635e69d,3.20
ff314fa6033cc68ec451c47aee2d6ba4,2,2,537.90,2,2,ff314fa6033cc68ec451c47aee2d6ba4,5.00
ccbd753e6863fe7314dc6c0ca5a074e7,1,1,495.00,1,1,ccbd753e6863fe7314dc6c0ca5a074e7,4.00
cd2169d9f31ff6fbb9ca3373b0c9e354,1,1,569.00,1,1,cd2169d9f31ff6fbb9ca3373b0c9e354,4.00
cd233f8bfa30ebfd651f47ee7d054951,1,1,79.90,1,1,cd233f8bfa30ebfd651f47ee7d054951,5.00
ce33c6211beaa8fef4cae8b52db39862,1,1,49.00,1,1,ce33c6211beaa8fef4cae8b52db39862,3.00
ce3ad9de960102d0677a81f5d0bb7b2d,1,1,158.00,1,1,ce3ad9de960102d0677a81f5d0bb7b2d,5.00
ce4755084bc097113867e6454f8f5e52,1,1,18.90,1,1,ce4755084bc097113867e6454f8f5e52,5.00
ceb7b4fb9401cd378de7886317ad1b47,1,1,399.90,0,0,ceb7b4fb9401cd378de7886317ad1b47,3.00
cecd97bc34ed8330bd4cd15713eda670,1,1,57.99,1,1,cecd97bc34ed8330bd4cd15713eda670,1.00
cf281cf8b7affbdfe751b29cc85580e1,1,1,64.90,0,0,cf281cf8b7affbdfe751b29cc85580e1,1.00
cf6f6bc4df3999b9c6440f124fb2f687,1,1,3.50,0,0,cf6f6bc4df3999b9c6440f124fb2f687,5.00
d180e07dc1e58c31c3f0cd599dc4d945,1,1,58.80,1,1,d180e07dc1e58c31c3f0cd599dc4d945,3.00
d1a1b40ec554c593a1a99366746289dd,1,1,49.70,0,0,d1a1b40ec554c593a1a99366746289dd,2.00
d1a5cc844736958c11b8efab9a2b4c87,1,1,237.60,1,0,d1a5cc844736958c11b8efab9a2b4c87,1.00
d1aa1ec0839dcab73a6161130eb1f94a,1,1,119.90,1,0,d1aa1ec0839dcab73a6161130eb1f94a,4.00
d1e2fe627180431ffda076abb303c56f,1,1,289.00,0,0,d1e2fe627180431ffda076abb303c56f,1.00
d2572f31e9023e9850ef986a636ff9bf,1,1,279.00,1,1,d2572f31e9023e9850ef986a636ff9bf,5.00
d263fa444c1504a75cbca5cc465f592a,1,1,399.00,1,1,d263fa444c1504a75cbca5cc465f592a,5.00
d297f1055de2956aedfd3b04113dce3e,1,1,54.30,1,1,d297f1055de2956aedfd3b04113dce3e,4.00
d36b07fd3c5088e477a72d1fccfe29d4,1,1,328.90,1,1,d36b07fd3c5088e477a72d1fccfe29d4,5.00
d3e7d37c0df9aef383f3f2a15b0dddfb,1,1,161.00,1,1,d3e7d37c0df9aef383f3f2a15b0dddfb,5.00
d4828feed4cda2cd9d6b37899a95a71e,1,1,39.90,1,1,d4828feed4cda2cd9d6b37899a95a71e,2.00
d4d99b60c4c94cd35acd502cec65dc8d,1,1,72.90,1,1,d4d99b60c4c94cd35acd502cec65dc8d,3.00
d4f91e8be86b38da2ee35bc489645a9d,1,1,49.99,1,1,d4f91e8be86b38da2ee35bc489645a9d,5.00
d598f929fc44e1e38678e7f47250ec04,1,1,69.90,1,1,d598f929fc44e1e38678e7f47250ec04,5.00
d63f306de130e0391d38a792541723b8,1,1,49.00,1,1,d63f306de130e0391d38a792541723b8,5.00
d7827b2af99326a03b0ed9c7a24db0d3,1,1,1455.00,1,1,d7827b2af99326a03b0ed9c7a24db0d3,5.00
d7d517afce974cd491b8d52bb5b5b1fc,1,1,89.99,1,1,d7d517afce974cd491b8d52bb5b5b1fc,4.00
d7f1cfc638473be93baedbfd02208016,1,1,30.00,1,1,d7f1cfc638473be93baedbfd02208016,5.00
d85efbc8eff2b7adf524e2820569adc8,1,1,55.00,1,1,d85efbc8eff2b7adf524e2820569adc8,5.00
d8b8f2cf9ff6ba0389072541cb42498c,1,1,149.00,1,1,d8b8f2cf9ff6ba0389072541cb42498c,5.00
d8bf0fc082fd4a77fc2e5679b6c00133,1,1,139.90,1,1,d8bf0fc082fd4a77fc2e5679b6c00133,5.00
d93b8458c6fe139d85cfa5eadbf55bd2,1,1,19.90,1,1,d93b8458c6fe139d85cfa5eadbf55bd2,5.00
d9b00a97818674c7f8d8b1ef0e689679,1,1,69.90,1,1,d9b00a97818674c7f8d8b1ef0e689679,3.00
d9c349beabc06aa6ff1c6d68b5e9e22e,1,1,168.10,1,1,d9c349beabc06aa6ff1c6d68b5e9e22e,5.00
da2782c804606d2a5d8e1760dbb3e7ec,1,1,89.00,1,0,da2782c804606d2a5d8e1760dbb3e7ec,1.00
da3fede3469bf49b7293ce3fc45b294d,1,1,44.90,1,1,da3fede3469bf49b7293ce3fc45b294d,5.00
da4d149c0ddbac90557103ac0a0ec356,1,1,730.00,0,0,da4d149c0ddbac90557103ac0a0ec356,3.00
dadc51ef321949ec9a3ab25cd902e23d,1,1,85.00,0,0,dadc51ef321949ec9a3ab25cd902e23d,1.00
db6a4d4b5f1f5f98820ce6ce2619e2de,1,1,135.99,1,1,db6a4d4b5f1f5f98820ce6ce2619e2de,5.00
db7ed69a53aa9fb1c01930ba54a88bbe,1,1,109.00,1,1,db7ed69a53aa9fb1c01930ba54a88bbe,5.00
dbc51f5e45d654ecc16cb68e6817ecea,1,1,199.99,1,1,dbc51f5e45d654ecc16cb68e6817ecea,4.00
dc120d932ddf9d4dfb6fd68beefda622,1,1,130.00,1,1,dc120d932ddf9d4dfb6fd68beefda622,1.00
dcb7367a92f5ffb89f1e2152ed260285,1,1,79.90,1,1,dcb7367a92f5ffb89f1e2152ed260285,5.00
dd264199fc8b687ad029de7de6d760e6,1,1,87.90,1,1,dd264199fc8b687ad029de7de6d760e6,5.00
dd5450b022b2d00a2145a66331e1aef6,1,1,59.00,1,1,dd5450b022b2d00a2145a66331e1aef6,5.00
dd88d13bea9e4c2bf47daf224f8141e5,1,1,458.00,1,1,dd88d13bea9e4c2bf47daf224f8141e5,5.00
dd9661d3cda1e6feb237f0c4d8b26f2e,1,1,174.00,1,1,dd9661d3cda1e6feb237f0c4d8b26f2e,5.00
dda37071807e404c5bb2a1590c66326f,1,1,199.99,1,1,dda37071807e404c5bb2a1590c66326f,5.00
dde698c6d0bd24834c586e5111c2bba7,1,1,155.90,1,1,dde698c6d0bd24834c586e5111c2bba7,5.00
deaadd805612bf94faaa9fa702516e11,1,1,50.00,0,0,deaadd805612bf94faaa9fa702516e11,1.00
